"exchange","asset","ohlc","order_book_update","order_book","ticker","trade"
"binance","xrpdown_usdt",true,true,true,true,true
"binance","xrp_eth",true,true,true,true,true
"binance","xrp_eur",true,true,true,true,true
"binance","xrp_gbp",true,true,true,true,true
"binance","xrp_pax",true,true,true,true,true
"binance","xrp_rub",true,true,true,true,true
"binance","xrp_try",true,true,true,true,true
"binance","xrp_tusd",true,true,true,true,true
"binance","xrpup_usdt",true,true,true,true,true
"binance","xrp_usdc",true,true,true,true,true
"binance","xrp_usdt",true,true,true,true,true
"binance","xtz_bnb",true,true,true,true,true
"binance","xtz_btc",true,true,true,true,true
"binance","xtz_busd",true,true,true,true,true
"binance","xtzdown_usdt",true,true,true,true,true
"binance","xtzup_usdt",true,true,true,true,true
"binance","xtz_usdt",true,true,true,true,true
"binance","xvg_btc",true,true,true,true,true
"binance","xvg_busd",true,true,true,true,
"binance","xvg_eth",true,true,true,true,true
"binance","xvs_bnb",true,true,true,true,true
"binance","xvs_btc",true,true,true,true,true
"binance","xvs_busd",true,true,true,true,true
"binance","xvs_usdt",true,true,true,true,true
"binance","yfi_bnb",true,true,true,true,true
"binance","yfi_btc",true,true,true,true,true
"binance","yfi_busd",true,true,true,true,true
"binance","yfidown_usdt",true,true,true,true,true
"binance","yfi_eur",true,true,true,true,true
"binance","yfii_bnb",true,true,true,true,true
"binance","yfii_btc",true,true,true,true,true
"binance","yfii_busd",true,true,true,true,true
"binance","yfii_usdt",true,true,true,true,true
"binance","yfiup_usdt",true,true,true,true,true
"binance","yfi_usdt",true,true,true,true,true
"binance","yoyo_btc",true,true,true,true,true
"binance","zec_bnb",true,true,true,true,true
"binance","zec_btc",true,true,true,true,true
"binance","zec_busd",true,true,true,true,true
"binance","zec_eth",true,true,true,true,true
"binance","zec_usdc",true,true,true,true,true
"binance","zec_usdt",true,true,true,true,true
"binance","zen_bnb",true,true,true,true,true
"binance","zen_btc",true,true,true,true,true
"binance","zen_eth",true,true,true,true,true
"binance","zen_usdt",true,true,true,true,true
"binance","zil_bidr",true,true,true,true,true
"binance","zil_bnb",true,true,true,true,true
"binance","zil_btc",true,true,true,true,true
"binance","zil_busd",true,true,true,true,true
"binance","zil_eth",true,true,true,true,true
"binance","zil_usdt",true,true,true,true,true
"binance","zrx_btc",true,true,true,true,true
"binance","zrx_busd",true,true,true,true,true
"binance","zrx_eth",true,true,true,true,true
"binance","zrx_usdt",true,true,true,true,true
"binance","ae_btc",,true,,,true
"binance","bchabc_btc",,true,,,true
"binance","bchabc_usdc",,true,,,true
"binance","bchabc_usdt",,true,,,true
"binance","cmt_btc",,true,,,true
"binance","cmt_eth",,true,,,true
"binance","dai_usdt",,true,,,true
"binance","dgd_btc",,true,,,true
"binance","dgd_eth",,true,,,true
"binance","edo_btc",,true,,,true
"binance","gnt_btc",,true,,,true
"binance","gnt_eth",,true,,,true
"binance","gto_eth",,true,,,true
"binance","hc_btc",,true,,,true
"binance","hc_eth",,true,,,true
"binance","hc_usdt",,true,,,true
"binance","mco_btc",,true,,,true
"binance","mco_eth",,true,,,true
"binance","mco_usdt",,true,,,true
"binance","nuls_eth",,true,,,true
"binance","storj_eth",,true,,,true
"binance","strat_btc",,true,,,true
"binance","wtc_eth",,true,,,true
"binance","123_456",,true,,,true
"binance","aave_bkrw",,true,,,true
"binance","ada_bkrw",,true,,,true
"binance","ada_pax",,true,,,true
"binance","ADAUSDT",,true,,,
"binance","adx_bnb",,true,,,true
"binance","ae_bnb",,true,,,true
"binance","ae_eth",,true,,,true
"binance","agi_bnb",,true,,,true
"binance","agi_eth",,true,,,true
"binance","aion_bnb",,true,,,true
"binance","aion_busd",,true,,,true
"binance","algo_pax",,true,,,true
"binance","ALGOUSDT",,true,,,
"binance","amb_bnb",,true,,,true
"binance","amb_eth",,true,,,true
"binance","appc_bnb",,true,,,true
"binance","appc_eth",,true,,,true
"binance","ardr_bnb",,true,,,true
"binance","ardr_eth",,true,,,true
"binance","ark_eth",,true,,,true
"binance","arn_btc",,true,,,true
"binance","arn_eth",,true,,,true
"binance","ast_eth",,true,,,true
"binance","atom_tusd",,true,,,true
"binance","ATOMUSDT",,true,,,
"binance","bal_bnb",,true,,,true
"binance","BANDUSDT",,true,,,
"binance","bat_pax",,true,,,true
"binance","bat_tusd",,true,,,true
"binance","BATUSDT",,true,,,
"binance","bcd_eth",,true,,,true
"binance","bchabc_pax",,true,,,true
"binance","bchabc_tusd",,true,,,true
"binance","BCHUSDT",,true,,,
"binance","bcpt_bnb",,true,,,true
"binance","bcpt_btc",,true,,,true
"binance","bcpt_eth",,true,,,true
"binance","beam_bnb",,true,,,true
"binance","bear_busd",,true,,,true
"binance","bear_usdt",,true,,,true
"binance","bgbp_usdc",,true,,,true
"binance","bkrw_busd",,true,,,true
"binance","bkrw_usdt",,true,,,true
"binance","blz_busd",,true,,,true
"binance","bnb_bkrw",,true,,,true
"binance","bnb_ngn",,true,,,true
"binance","bnb_usds",,true,,,true
"binance","BNBUSDT",,true,,,
"binance","bnb_zar",,true,,,true
"binance","bot_btc",,true,,,true
"binance","bot_busd",,true,,,true
"binance","brd_bnb",,true,,,true
"binance","btc_bkrw",,true,,,true
"binance","btc_usds",,true,,,true
"binance","BTCUSDT",,true,,,
"binance","btc_zar",,true,,,true
"binance","btg_eth",,true,,,true
"binance","bts_bnb",,true,,,true
"binance","bts_busd",,true,,,true
"binance","bts_eth",,true,,,true
"binance","btt_btc",,true,,,true
"binance","btt_pax",,true,,,true
"binance","bull_busd",,true,,,true
"binance","bull_usdt",,true,,,true
"binance","busd_bkrw",,true,,,true
"binance","busd_idrt",,true,,,true
"binance","busd_ngn",,true,,,true
"binance","busd_zar",,true,,,true
"binance","bzrx_bnb",,true,,,true
"binance","cmt_bnb",,true,,,true
"binance","cnd_bnb",,true,,,true
"binance","cnd_eth",,true,,,true
"binance","cocos_btc",,true,,,true
"binance","comp_bnb",,true,,,true
"binance","COMPUSDT",,true,,,
"binance","ctxc_bnb",,true,,,true
"binance","cvc_bnb",,true,,,true
"binance","dai_bnb",,true,,,true
"binance","dai_btc",,true,,,true
"binance","dai_busd",,true,,,true
"binance","DASHUSDT",,true,,,
"binance","dcr_bnb",,true,,,true
"binance","dcr_busd",,true,,,true
"binance","dent_btc",,true,,,true
"binance","dlt_bnb",,true,,,true
"binance","dlt_eth",,true,,,true
"binance","dnt_eth",,true,,,true
"binance","dock_eth",,true,,,true
"binance","doge_bnb",,true,,,true
"binance","DOGEUSDT",,true,,,
"binance","dot_bkrw",,true,,,true
"binance","dot_ngn",,true,,,
"binance","drep_bnb",,true,,,true
"binance","dusk_bnb",,true,,,true
"binance","dusk_pax",,true,,,true
"binance","dusk_usdc",,true,,,true
"binance","easy_btc",,true,,,
"binance","easy_eth",,true,,,true
"binance","edo_eth",,true,,,true
"binance","eng_btc",,true,,,true
"binance","eng_eth",,true,,,true
"binance","eos_pax",,true,,,true
"binance","EOSUSDT",,true,,,
"binance","erd_bnb",,true,,,true
"binance","erd_btc",,true,,,true
"binance","erd_busd",,true,,,true
"binance","erd_usdt",,true,,,true
"binance","ETCUSDT",,true,,,
"binance","eth_bkrw",,true,,,true
"binance","eth_ngn",,true,,,true
"binance","ETHUSDT",,true,,,
"binance","eth_zar",,true,,,true
"binance","evx_eth",,true,,,true
"binance","flm_bnb",,true,,,true
"binance","fuel_btc",,true,,,true
"binance","fuel_eth",,true,,,true
"binance","gnt_bnb",,true,,,true
"binance","go_bnb",,true,,,true
"binance","grs_eth",,true,,,true
"binance","gto_bnb",,true,,,true
"binance","gvt_eth",,true,,,true
"binance","hive_bnb",,true,,,true
"binance","hot_btc",,true,,,true
"binance","ins_btc",,true,,,true
"binance","ins_eth",,true,,,true
"binance","IOSTUSDT",,true,,,
"binance","IOTAUSDT",,true,,,
"binance","iris_bnb",,true,,,true
"binance","iris_busd",,true,,,true
"binance","KAVAUSDT",,true,,,
"binance","key_btc",,true,,,true
"binance","kmd_busd",,true,,,true
"binance","KNCUSDT",,true,,,
"binance","lend_bkrw",,true,,,true
"binance","lend_btc",,true,,,true
"binance","lend_busd",,true,,,true
"binance","lend_eth",,true,,,true
"binance","lend_usdt",,true,,,true
"binance","LENDUSDT",,true,,,
"binance","link_bkrw",,true,,,true
"binance","link_ngn",,true,,,true
"binance","link_pax",,true,,,true
"binance","LINKUSDT",,true,,,
"binance","loom_bnb",,true,,,true
"binance","lsk_bnb",,true,,,true
"binance","ltc_ngn",,true,,,true
"binance","LTCUSDT",,true,,,
"binance","lto_bnb",,true,,,true
"binance","lun_btc",,true,,,true
"binance","lun_eth",,true,,,true
"binance","mbl_btc",,true,,,true
"binance","mco_bnb",,true,,,true
"binance","mda_eth",,true,,,true
"binance","mdt_bnb",,true,,,true
"binance","mft_btc",,true,,,true
"binance","mth_eth",,true,,,true
"binance","nano_bnb",,true,,,true
"binance","nas_bnb",,true,,,true
"binance","nav_bnb",,true,,,true
"binance","ncash_bnb",,true,,,true
"binance","ncash_btc",,true,,,true
"binance","nebl_bnb",,true,,,true
"binance","neo_pax",,true,,,true
"binance","neo_tusd",,true,,,true
"binance","NEOUSDT",,true,,,
"binance","nkn_bnb",,true,,,true
"binance","npxs_btc",,true,,,true
"binance","npxs_eth",,true,,,true
"binance","npxs_usdt",,true,,,true
"binance","nuls_bnb",,true,,,true
"binance","nxs_bnb",,true,,,true
"binance","nxs_eth",,true,,,true
"binance","oax_eth",,true,,,true
"binance","omg_bnb",,true,,,true
"binance","OMGUSDT",,true,,,
"binance","one_bidr",,true,,,true
"binance","one_usdc",,true,,,true
"binance","ong_bnb",,true,,,true
"binance","ont_pax",,true,,,true
"binance","ONTUSDT",,true,,,
"binance","ost_bnb",,true,,,true
"binance","paxg_busd",,true,,,true
"binance","pax_tusd",,true,,,true
"binance","phb_bnb",,true,,,true
"binance","pivx_bnb",,true,,,true
"binance","poa_bnb",,true,,,true
"binance","poa_eth",,true,,,true
"binance","poe_btc",,true,,,true
"binance","poe_eth",,true,,,true
"binance","poly_bnb",,true,,,true
"binance","powr_bnb",,true,,,true
"binance","ppt_eth",,true,,,true
"binance","qlc_bnb",,true,,,true
"binance","qsp_bnb",,true,,,true
"binance","qtum_bnb",,true,,,true
"binance","QTUMUSDT",,true,,,
"binance","rcn_bnb",,true,,,true
"binance","rcn_eth",,true,,,true
"binance","rdn_bnb",,true,,,true
"binance","rdn_eth",,true,,,true
"binance","ren_bnb",,true,,,true
"binance","rep_bnb",,true,,,true
"binance","rep_busd",,true,,,true
"binance","req_eth",,true,,,true
"binance","rlc_bnb",,true,,,true
"binance","RLCUSDT",,true,,,
"binance","sky_bnb",,true,,,true
"binance","sky_eth",,true,,,true
"binance","sngls_eth",,true,,,true
"binance","snm_eth",,true,,,true
"binance","srm_bidr",,true,,,true
"binance","steem_bnb",,true,,,true
"binance","storj_busd",,true,,,true
"binance","storm_bnb",,true,,,true
"binance","storm_btc",,true,,,true
"binance","storm_eth",,true,,,true
"binance","storm_usdt",,true,,,true
"binance","stpt_bnb",,true,,,true
"binance","strat_bnb",,true,,,true
"binance","strat_busd",,true,,,true
"binance","strat_eth",,true,,,true
"binance","strat_usdt",,true,,,true
"binance","susd_eth",,true,,,true
"binance","SXPUSDT",,true,,,
"binance","sys_bnb",,true,,,true
"binance","sys_eth",,true,,,true
"binance","tct_bnb",,true,,,true
"binance","tfuel_bnb",,true,,,true
"binance","THETAUSDT",,true,,,
"binance","tnb_btc",,true,,,true
"binance","tnb_eth",,true,,,true
"binance","tnt_btc",,true,,,true
"binance","tnt_eth",,true,,,true
"binance","tomo_bnb",,true,,,true
"binance","tomo_usdc",,true,,,true
"binance","trb_bnb",,true,,,true
"binance","trx_ngn",,true,,,true
"binance","TRXUSDT",,true,,,
"binance","usdc_pax",,true,,,true
"binance","usdc_tusd",,true,,,true
"binance","usds_pax",,true,,,true
"binance","usds_tusd",,true,,,true
"binance","usds_usdc",,true,,,true
"binance","usds_usdt",,true,,,true
"binance","usdt_bkrw",,true,,,true
"binance","usdt_zar",,true,,,true
"binance","VETUSDT",,true,,,
"binance","via_bnb",,true,,,true
"binance","via_eth",,true,,,true
"binance","vibe_btc",,true,,,true
"binance","vibe_eth",,true,,,true
"binance","vite_bnb",,true,,,true
"binance","vtho_busd",,true,,,true
"binance","wabi_eth",,true,,,true
"binance","waves_pax",,true,,,true
"binance","waves_tusd",,true,,,true
"binance","waves_usdc",,true,,,true
"binance","wnxm_busd",,true,,,true
"binance","wpr_eth",,true,,,true
"binance","xem_bnb",,true,,,true
"binance","xlm_pax",,true,,,true
"binance","xlm_tusd",,true,,,true
"binance","xlm_usdc",,true,,,true
"binance","XLMUSDT",,true,,,
"binance","XMRUSDT",,true,,,
"binance","xrp_bkrw",,true,,,true
"binance","xrp_ngn",,true,,,true
"binance","XRPUSDT",,true,,,
"binance","XTZUSDT",,true,,,
"binance","xzc_bnb",,true,,,true
"binance","xzc_btc",,true,,,true
"binance","xzc_eth",,true,,,true
"binance","xzc_usdt",,true,,,true
"binance","xzc_xrp",,true,,,true
"binance","yoyo_bnb",,true,,,true
"binance","yoyo_eth",,true,,,true
"binance","zec_pax",,true,,,true
"binance","zec_tusd",,true,,,true
"binance","ZECUSDT",,true,,,
"binance","ZILUSDT",,true,,,
"binance","zrx_bnb",,true,,,true
"binance","ZRXUSDT",,true,,,
"binance","algo_usdc",,,,,true
"binance","ankr_pax",,,,,true
"binance","ankr_tusd",,,,,true
"binance","ankr_usdc",,,,,true
"binance","atom_pax",,,,,true
"binance","bcc_bnb",,,,,true
"binance","bcc_btc",,,,,true
"binance","bcc_eth",,,,,true
"binance","bcc_usdt",,,,,true
"binance","bchsv_btc",,,,,true
"binance","bchsv_pax",,,,,true
"binance","bchsv_tusd",,,,,true
"binance","bchsv_usdc",,,,,true
"binance","bchsv_usdt",,,,,true
"binance","bcn_bnb",,,,,true
"binance","bcn_btc",,,,,true
"binance","bcn_eth",,,,,true
"binance","bcpt_pax",,,,,true
"binance","bcpt_tusd",,,,,true
"binance","bcpt_usdc",,,,,true
"binance","bnbbear_busd",,,,,true
"binance","bnbbear_usdt",,,,,true
"binance","bnbbull_busd",,,,,true
"binance","bnbbull_usdt",,,,,true
"binance","btcb_btc",,,,,true
"binance","chat_btc",,,,,true
"binance","chat_eth",,,,,true
"binance","cloak_btc",,,,,true
"binance","cloak_eth",,,,,true
"binance","doge_pax",,,,,true
"binance","doge_usdc",,,,,true
"binance","eosbear_busd",,,,,true
"binance","eosbear_usdt",,,,,true
"binance","eosbull_busd",,,,,true
"binance","eosbull_usdt",,,,,true
"binance","erd_pax",,,,,true
"binance","erd_usdc",,,,,true
"binance","etc_pax",,,,,true
"binance","etc_tusd",,,,,true
"binance","etc_usdc",,,,,true
"binance","ethbear_busd",,,,,true
"binance","ethbear_usdt",,,,,true
"binance","ethbull_busd",,,,,true
"binance","ethbull_usdt",,,,,true
"binance","ftm_pax",,,,,true
"binance","ftm_tusd",,,,,true
"binance","ftm_usdc",,,,,true
"binance","gto_pax",,,,,true
"binance","gto_tusd",,,,,true
"binance","gto_usdc",,,,,true
"binance","hsr_btc",,,,,true
"binance","hsr_eth",,,,,true
"binance","icn_btc",,,,,true
"binance","icn_eth",,,,,true
"binance","mod_btc",,,,,true
"binance","mod_eth",,,,,true
"binance","npxs_usdc",,,,,true
"binance","one_pax",,,,,true
"binance","one_tusd",,,,,true
"binance","ont_usdc",,,,,true
"binance","pax_bnb",,,,,true
"binance","pax_btc",,,,,true
"binance","pax_eth",,,,,true
"binance","perl_usdc",,,,,true
"binance","phb_pax",,,,,true
"binance","phb_usdc",,,,,true
"binance","phx_bnb",,,,,true
"binance","phx_btc",,,,,true
"binance","phx_eth",,,,,true
"binance","rpx_bnb",,,,,true
"binance","rpx_btc",,,,,true
"binance","rpx_eth",,,,,true
"binance","salt_btc",,,,,true
"binance","salt_eth",,,,,true
"binance","sub_btc",,,,,true
"binance","sub_eth",,,,,true
"binance","tfuel_pax",,,,,true
"binance","tfuel_tusd",,,,,true
"binance","tfuel_usdc",,,,,true
"binance","trig_bnb",,,,,true
"binance","trig_btc",,,,,true
"binance","trig_eth",,,,,true
"binance","tusd_bnb",,,,,true
"binance","tusd_btc",,,,,true
"binance","tusdb_tusd",,,,,true
"binance","tusd_eth",,,,,true
"binance","usdc_bnb",,,,,true
"binance","usdc_btc",,,,,true
"binance","usdsb_usds",,,,,true
"binance","usdsb_usdt",,,,,true
"binance","ven_bnb",,,,,true
"binance","ven_btc",,,,,true
"binance","ven_eth",,,,,true
"binance","ven_usdt",,,,,true
"binance","win_btc",,,,,true
"binance","wings_btc",,,,,true
"binance","wings_eth",,,,,true
"binance","xrpbear_busd",,,,,true
"binance","xrpbear_usdt",,,,,true
"binance","xrpbull_busd",,,,,true
"binance","xrpbull_usdt",,,,,true
"bitfinex","aaa_bbb",true,true,true,true,true
"bitfinex","aave_usd",true,true,true,true,true
"bitfinex","aave_usdt",true,true,true,true,true
"bitfinex","ada_btc",true,true,true,true,true
"bitfinex","adaf0_ustf0",true,true,true,true,true
"bitfinex","ada_usd",true,true,true,true,true
"bitfinex","ada_usdt",true,true,true,true,true
"bitfinex","albt_usd",true,true,true,true,true
"bitfinex","albt_usdt",true,true,true,true,true
"bitfinex","algo_btc",true,true,true,true,true
"bitfinex","algo_usd",true,true,true,true,true
"bitfinex","algo_usdt",true,true,true,true,true
"bitfinex","ampf0_ustf0",true,true,true,true,true
"bitfinex","ampl_btc",true,true,true,true,true
"bitfinex","ampl_usd",true,true,true,true,true
"bitfinex","ampl_usdt",true,true,true,true,true
"bitfinex","ant_btc",true,true,true,true,true
"bitfinex","ant_eth",true,true,true,true,true
"bitfinex","ant_usd",true,true,true,true,true
"bitfinex","atom_btc",true,true,true,true,true
"bitfinex","atom_eth",true,true,true,true,true
"bitfinex","atom_usd",true,true,true,true,true
"bitfinex","avax_usd",true,true,true,true,true
"bitfinex","avax_usdt",true,true,true,true,true
"bitfinex","b21x_usd",true,true,true,true,true
"bitfinex","b21x_usdt",true,true,true,true,true
"bitfinex","bal_usd",true,true,true,true,true
"bitfinex","bal_usdt",true,true,true,true,true
"bitfinex","band_usd",true,true,true,true,true
"bitfinex","band_usdt",true,true,true,true,true
"bitfinex","bat_btc",true,true,true,true,true
"bitfinex","bat_eth",true,true,true,true,true
"bitfinex","bat_usd",true,true,true,true,true
"bitfinex","bchn_usd",true,true,true,true,true
"bitfinex","bch_usd",true,true,true,true,true
"bitfinex","best_usd",true,true,true,true,true
"bitfinex","bft_usd",true,true,true,true,true
"bitfinex","bmi_usd",true,true,true,true,true
"bitfinex","bmi_usdt",true,true,true,true,true
"bitfinex","bnt_usd",true,true,true,true,true
"bitfinex","boson_usd",true,true,true,true,true
"bitfinex","boson_usdt",true,true,true,true,true
"bitfinex","bsv_btc",true,true,true,true,true
"bitfinex","bsv_usd",true,true,true,true,true
"bitfinex","btc_cnht",true,true,true,true,true
"bitfinex","btcdomf0_ustf0",true,true,true,true,true
"bitfinex","btc_eur",true,true,true,true,true
"bitfinex","btcf0_ustf0",true,true,true,true,true
"bitfinex","btc_gbp",true,true,true,true,true
"bitfinex","btc_jpy",true,true,true,true,true
"bitfinex","btc_usd",true,true,true,true,true
"bitfinex","btc_usdt",true,true,true,true,true
"bitfinex","btc_xchf",true,true,true,true,true
"bitfinex","btg_btc",true,true,true,true,true
"bitfinex","btg_usd",true,true,true,true,true
"bitfinex","btse_usd",true,true,true,true,true
"bitfinex","btt_usd",true,true,true,true,true
"bitfinex","cel_usd",true,true,true,true,true
"bitfinex","cel_usdt",true,true,true,true,true
"bitfinex","chz_usd",true,true,true,true,true
"bitfinex","chz_usdt",true,true,true,true,true
"bitfinex","clo_usd",true,true,true,true,true
"bitfinex","cnh_cnht",true,true,true,true,true
"bitfinex","comp_usd",true,true,true,true,true
"bitfinex","comp_usdt",true,true,true,true,true
"bitfinex","ctk_usd",true,true,true,true,true
"bitfinex","ctk_usdt",true,true,true,true,true
"bitfinex","dai_btc",true,true,true,true,true
"bitfinex","dai_eth",true,true,true,true,true
"bitfinex","dai_usd",true,true,true,true,true
"bitfinex","dapp_usd",true,true,true,true,true
"bitfinex","dapp_usdt",true,true,true,true,true
"bitfinex","dash_btc",true,true,true,true,true
"bitfinex","dash_usd",true,true,true,true,true
"bitfinex","data_btc",true,true,true,true,true
"bitfinex","data_usd",true,true,true,true,true
"bitfinex","dgb_usd",true,true,true,true,true
"bitfinex","dgx_usd",true,true,true,true,true
"bitfinex","dog_btc",true,true,true,true,true
"bitfinex","doge_usd",true,true,true,true,true
"bitfinex","doge_usdt",true,true,true,true,true
"bitfinex","dog_usd",true,true,true,true,true
"bitfinex","dog_usdt",true,true,true,true,true
"bitfinex","dot_btc",true,true,true,true,true
"bitfinex","dotf0_btcf0",true,true,true,true,true
"bitfinex","dotf0_ustf0",true,true,true,true,true
"bitfinex","dot_usd",true,true,true,true,true
"bitfinex","dot_usdt",true,true,true,true,true
"bitfinex","dusk_btc",true,true,true,true,true
"bitfinex","dusk_usd",true,true,true,true,true
"bitfinex","egld_usd",true,true,true,true,true
"bitfinex","egld_usdt",true,true,true,true,true
"bitfinex","enj_usd",true,true,true,true,true
"bitfinex","eos_btc",true,true,true,true,true
"bitfinex","eosdt_usd",true,true,true,true,true
"bitfinex","eosdt_usdt",true,true,true,true,true
"bitfinex","eos_eth",true,true,true,true,true
"bitfinex","eos_eur",true,true,true,true,true
"bitfinex","eosf0_ustf0",true,true,true,true,true
"bitfinex","eos_gbp",true,true,true,true,true
"bitfinex","eos_jpy",true,true,true,true,true
"bitfinex","eos_usd",true,true,true,true,true
"bitfinex","eos_usdt",true,true,true,true,true
"bitfinex","ess_usd",true,true,true,true,true
"bitfinex","etc_btc",true,true,true,true,true
"bitfinex","etc_usd",true,true,true,true,true
"bitfinex","eth2x_eth",true,true,true,true,true
"bitfinex","eth2x_usd",true,true,true,true,true
"bitfinex","eth2x_usdt",true,true,true,true,true
"bitfinex","eth_btc",true,true,true,true,true
"bitfinex","eth_eur",true,true,true,true,true
"bitfinex","ethf0_btcf0",true,true,true,true,true
"bitfinex","ethf0_ustf0",true,true,true,true,true
"bitfinex","eth_gbp",true,true,true,true,true
"bitfinex","eth_jpy",true,true,true,true,true
"bitfinex","eth_usd",true,true,true,true,true
"bitfinex","eth_usdt",true,true,true,true,true
"bitfinex","etp_btc",true,true,true,true,true
"bitfinex","etp_eth",true,true,true,true,true
"bitfinex","etp_usd",true,true,true,true,true
"bitfinex","eurf0_ustf0",true,true,true,true,true
"bitfinex","europe50ixf0_ustf0",true,true,true,true,true
"bitfinex","eus_btc",true,true,true,true,true
"bitfinex","eus_usd",true,true,true,true,true
"bitfinex","eut_eur",true,true,true,true,true
"bitfinex","eut_usd",true,true,true,true,true
"bitfinex","eut_usdt",true,true,true,true,true
"bitfinex","exrd_btc",true,true,true,true,true
"bitfinex","exrd_usd",true,true,true,true,true
"bitfinex","fet_usd",true,true,true,true,true
"bitfinex","fet_usdt",true,true,true,true,true
"bitfinex","fil_usd",true,true,true,true,true
"bitfinex","fil_usdt",true,true,true,true,true
"bitfinex","ftt_usd",true,true,true,true,true
"bitfinex","ftt_usdt",true,true,true,true,true
"bitfinex","fun_usd",true,true,true,true,true
"bitfinex","gbpf0_ustf0",true,true,true,true,true
"bitfinex","germany30ixf0_ustf0",true,true,true,true,true
"bitfinex","gno_usd",true,true,true,true,true
"bitfinex","gnt_usd",true,true,true,true,true
"bitfinex","got_eur",true,true,true,true,true
"bitfinex","got_usd",true,true,true,true,true
"bitfinex","gtx_usd",true,true,true,true,true
"bitfinex","gtx_usdt",true,true,true,true,true
"bitfinex","hez_usd",true,true,true,true,true
"bitfinex","hez_usdt",true,true,true,true,true
"bitfinex","ice_usd",true,true,true,true,true
"bitfinex","iota_btc",true,true,true,true,true
"bitfinex","iota_eth",true,true,true,true,true
"bitfinex","iota_eur",true,true,true,true,true
"bitfinex","iota_gbp",true,true,true,true,true
"bitfinex","iota_jpy",true,true,true,true,true
"bitfinex","iota_usd",true,true,true,true,true
"bitfinex","iotf0_ustf0",true,true,true,true,true
"bitfinex","iq_usd",true,true,true,true,true
"bitfinex","iq_usdt",true,true,true,true,true
"bitfinex","jpyf0_ustf0",true,true,true,true,true
"bitfinex","jst_btc",true,true,true,true,true
"bitfinex","jst_usd",true,true,true,true,true
"bitfinex","jst_usdt",true,true,true,true,true
"bitfinex","kan_usd",true,true,true,true,true
"bitfinex","kan_usdt",true,true,true,true,true
"bitfinex","knc_btc",true,true,true,true,true
"bitfinex","knc_usd",true,true,true,true,true
"bitfinex","ksm_usd",true,true,true,true,true
"bitfinex","ksm_usdt",true,true,true,true,true
"bitfinex","leo_btc",true,true,true,true,true
"bitfinex","leo_eos",true,true,true,true,true
"bitfinex","leo_eth",true,true,true,true,true
"bitfinex","leo_usd",true,true,true,true,true
"bitfinex","leo_usdt",true,true,true,true,true
"bitfinex","linkf0_ustf0",true,true,true,true,true
"bitfinex","link_usd",true,true,true,true,true
"bitfinex","link_usdt",true,true,true,true,true
"bitfinex","lrc_usd",true,true,true,true,true
"bitfinex","ltc_btc",true,true,true,true,true
"bitfinex","ltcf0_btcf0",true,true,true,true,true
"bitfinex","ltcf0_ustf0",true,true,true,true,true
"bitfinex","ltc_usd",true,true,true,true,true
"bitfinex","ltc_usdt",true,true,true,true,true
"bitfinex","luna_usd",true,true,true,true,true
"bitfinex","luna_usdt",true,true,true,true,true
"bitfinex","lym_usd",true,true,true,true,true
"bitfinex","mana_btc",true,true,true,true,true
"bitfinex","mana_usd",true,true,true,true,true
"bitfinex","mkr_usd",true,true,true,true,true
"bitfinex","mln_usd",true,true,true,true,true
"bitfinex","mob_usd",true,true,true,true,true
"bitfinex","mob_usdt",true,true,true,true,true
"bitfinex","near_usd",true,true,true,true,true
"bitfinex","near_usdt",true,true,true,true,true
"bitfinex","nec_usd",true,true,true,true,true
"bitfinex","neo_btc",true,true,true,true,true
"bitfinex","neo_eth",true,true,true,true,true
"bitfinex","neo_eur",true,true,true,true,true
"bitfinex","neo_gbp",true,true,true,true,true
"bitfinex","neo_jpy",true,true,true,true,true
"bitfinex","neo_usd",true,true,true,true,true
"bitfinex","nut_usd",true,true,true,true,true
"bitfinex","ode_usd",true,true,true,true,true
"bitfinex","omg_btc",true,true,true,true,true
"bitfinex","omg_eth",true,true,true,true,true
"bitfinex","omg_usd",true,true,true,true,true
"bitfinex","omn_btc",true,true,true,true,true
"bitfinex","omn_usd",true,true,true,true,true
"bitfinex","ors group_usd",true,true,true,true,true
"bitfinex","oxy_usd",true,,true,true,true
"bitfinex","oxy_usdt",true,,true,true,true
"bitfinex","pas_usd",true,true,true,true,true
"bitfinex","pax_usd",true,true,true,true,true
"bitfinex","pax_usdt",true,true,true,true,true
"bitfinex","plu_usd",true,true,true,true,true
"bitfinex","pnk_eth",true,true,true,true,true
"bitfinex","pnk_usd",true,true,true,true,true
"bitfinex","pnt_btc",true,true,true,true,true
"bitfinex","pnt_eth",true,true,true,true,true
"bitfinex","pnt_usd",true,true,true,true,true
"bitfinex","poa_usd",true,true,true,true,true
"bitfinex","qash_usd",true,true,true,true,true
"bitfinex","qtum_btc",true,true,true,true,true
"bitfinex","qtum_usd",true,true,true,true,true
"bitfinex","rbtc_btc",true,true,true,true,true
"bitfinex","rbtc_usd",true,true,true,true,true
"bitfinex","rep_btc",true,true,true,true,true
"bitfinex","rep_usd",true,true,true,true,true
"bitfinex","req_usd",true,true,true,true,true
"bitfinex","ringx_usd",true,true,true,true,true
"bitfinex","rrb_usd",true,true,true,true,true
"bitfinex","rrb_usdt",true,true,true,true,true
"bitfinex","rrt_usd",true,true,true,true,true
"bitfinex","san_btc",true,true,true,true,true
"bitfinex","san_eth",true,true,true,true,true
